person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,OTHER,OWN,RENT,EDUCATION,HOMEIMPROVEMENT,MEDICAL,PERSONAL,VENTURE,B,C,D,E,F,G,Y
66500,RENT,13.0,VENTURE,B,10.95,0,0.15,N,6,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
39870,RENT,8.0,MEDICAL,B,10.65,0,0.25,N,14,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
45000,MORTGAGE,5.0,VENTURE,B,10.36,0,0.18,N,9,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
42000,RENT,1.0,DEBTCONSOLIDATION,A,9.32,0,0.14,N,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
103000,MORTGAGE,6.0,PERSONAL,B,9.63,1,0.15,N,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
41700,RENT,0.0,EDUCATION,A,,0,0.11,N,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
65000,RENT,0.0,MEDICAL,B,11.36,0,0.23,N,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
22880,RENT,5.0,DEBTCONSOLIDATION,C,13.57,0,0.26,Y,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
27000,RENT,2.0,HOMEIMPROVEMENT,A,8.49,1,0.31,N,17,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
20000,RENT,4.0,PERSONAL,C,,1,0.16,N,5,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
74360,OWN,7.0,EDUCATION,A,5.99,0,0.12,N,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
72324,RENT,7.0,VENTURE,B,10.99,0,0.17,N,3,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
40000,MORTGAGE,2.0,DEBTCONSOLIDATION,A,7.4,0,0.09,N,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28800,RENT,0.0,EDUCATION,A,6.03,0,0.19,N,15,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
60000,MORTGAGE,7.0,EDUCATION,D,16.77,0,0.2,N,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
120000,MORTGAGE,2.0,VENTURE,B,10.51,0,0.14,N,15,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
72000,RENT,5.0,MEDICAL,B,12.42,0,0.08,N,17,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
120000,RENT,17.0,VENTURE,B,10.59,0,0.29,N,6,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
61000,MORTGAGE,2.0,DEBTCONSOLIDATION,A,7.9,0,0.07,N,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,RENT,0.0,PERSONAL,C,13.79,0,0.25,Y,7,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
36000,RENT,2.0,EDUCATION,B,11.86,0,0.17,N,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
54000,RENT,0.0,DEBTCONSOLIDATION,D,,1,0.27,N,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
22000,RENT,4.0,DEBTCONSOLIDATION,A,7.14,0,0.11,N,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
39600,RENT,3.0,EDUCATION,D,14.96,0,0.18,Y,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
40000,RENT,2.0,EDUCATION,A,7.4,0,0.07,N,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
85000,RENT,7.0,MEDICAL,B,11.89,0,0.12,N,4,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
30000,RENT,2.0,EDUCATION,B,11.71,1,0.07,N,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
72250,RENT,7.0,MEDICAL,B,10.65,1,0.35,N,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
70000,RENT,4.0,PERSONAL,D,17.49,0,0.09,N,4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
45000,RENT,2.0,PERSONAL,A,5.79,0,0.27,N,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
40000,OWN,0.0,EDUCATION,B,9.64,0,0.38,N,4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
27000,RENT,5.0,EDUCATION,A,6.99,0,0.06,N,15,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
53000,RENT,6.0,VENTURE,B,11.11,0,0.23,N,3,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
46400,MORTGAGE,0.0,EDUCATION,A,7.51,0,0.26,N,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
70000,RENT,5.0,PERSONAL,A,6.99,0,0.2,N,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
88000,MORTGAGE,2.0,DEBTCONSOLIDATION,G,18.84,1,0.28,Y,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
66250,MORTGAGE,5.0,MEDICAL,A,6.92,0,0.13,N,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
45000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,6.99,0,0.05,N,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43200,MORTGAGE,6.0,EDUCATION,C,14.79,0,0.08,Y,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
73000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,,0,0.21,N,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23712,RENT,9.0,MEDICAL,B,11.49,0,0.04,N,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
80490,RENT,8.0,HOMEIMPROVEMENT,B,10.59,0,0.07,N,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
36100,RENT,2.0,EDUCATION,A,7.49,0,0.14,N,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
300000,OWN,8.0,MEDICAL,D,14.42,0,0.08,Y,7,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
55000,MORTGAGE,7.0,MEDICAL,A,,0,0.05,N,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
55000,MORTGAGE,8.0,HOMEIMPROVEMENT,A,8.59,0,0.1,N,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40000,RENT,7.0,EDUCATION,C,,0,0.25,N,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
97700,MORTGAGE,6.0,PERSONAL,A,7.49,0,0.08,N,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
75000,RENT,9.0,PERSONAL,D,15.2,1,0.33,N,5,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
47000,MORTGAGE,0.0,PERSONAL,A,5.79,0,0.06,N,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
80000,RENT,5.0,VENTURE,B,9.91,0,0.15,N,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
40000,MORTGAGE,0.0,PERSONAL,A,7.74,0,0.15,N,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60000,MORTGAGE,1.0,VENTURE,D,16.07,0,0.28,Y,5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
35000,RENT,3.0,DEBTCONSOLIDATION,C,12.53,0,0.1,Y,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
35350,RENT,3.0,DEBTCONSOLIDATION,B,9.99,0,0.2,N,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
50000,RENT,0.0,PERSONAL,B,10.74,0,0.09,N,16,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
52000,RENT,5.0,EDUCATION,B,11.99,0,0.23,N,14,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
35000,RENT,5.0,PERSONAL,B,10.59,0,0.13,N,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
75000,MORTGAGE,6.0,MEDICAL,A,7.51,0,0.08,N,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
100000,MORTGAGE,0.0,PERSONAL,A,8.59,0,0.07,N,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26000,RENT,6.0,MEDICAL,B,10.25,0,0.15,N,10,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
28800,RENT,10.0,MEDICAL,B,10.0,1,0.52,N,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
52000,RENT,1.0,VENTURE,A,6.99,0,0.1,N,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
66888,MORTGAGE,6.0,PERSONAL,C,12.23,0,0.22,N,8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
45000,RENT,0.0,DEBTCONSOLIDATION,C,12.98,0,0.22,Y,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
95000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,7.9,0,0.25,N,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75000,OWN,5.0,VENTURE,A,8.59,0,0.1,N,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
27340,RENT,7.0,DEBTCONSOLIDATION,C,12.99,0,0.05,Y,15,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
14880,RENT,2.0,EDUCATION,B,10.0,1,0.4,N,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
42000,RENT,3.0,EDUCATION,B,12.53,0,0.2,N,4,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
46180,RENT,1.0,VENTURE,C,13.98,1,0.05,Y,3,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
60000,RENT,10.0,MEDICAL,C,13.49,0,0.25,N,17,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
100000,RENT,5.0,HOMEIMPROVEMENT,B,11.12,0,0.16,N,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
38400,OWN,0.0,VENTURE,C,,0,0.32,N,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
75000,RENT,3.0,VENTURE,A,5.79,0,0.03,N,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
135000,MORTGAGE,9.0,VENTURE,A,7.14,0,0.07,N,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
42000,RENT,5.0,DEBTCONSOLIDATION,B,12.69,0,0.19,N,15,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
39000,OWN,5.0,HOMEIMPROVEMENT,B,11.99,0,0.31,N,6,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
122000,MORTGAGE,8.0,PERSONAL,C,13.57,0,0.08,N,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
79000,RENT,3.0,PERSONAL,C,12.54,0,0.09,N,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
25000,RENT,0.0,EDUCATION,A,6.76,0,0.18,N,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
65000,RENT,3.0,HOMEIMPROVEMENT,A,8.9,1,0.31,N,10,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
120600,RENT,5.0,VENTURE,C,13.49,1,0.08,N,5,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
60000,RENT,1.0,EDUCATION,A,,0,0.17,N,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
34000,RENT,1.0,VENTURE,C,13.11,0,0.16,N,3,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
35000,RENT,5.0,MEDICAL,A,9.32,1,0.11,N,16,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
83000,MORTGAGE,5.0,DEBTCONSOLIDATION,D,14.61,1,0.06,N,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
136000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,8.32,0,0.06,N,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105400,MORTGAGE,6.0,MEDICAL,D,14.61,1,0.19,N,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
23000,RENT,4.0,MEDICAL,B,11.86,0,0.19,N,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
138000,RENT,2.0,DEBTCONSOLIDATION,B,11.71,1,0.03,N,10,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
27996,RENT,9.0,MEDICAL,C,,0,0.05,Y,8,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
120000,MORTGAGE,8.0,VENTURE,A,7.43,0,0.04,N,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
80000,MORTGAGE,5.0,EDUCATION,B,10.99,0,0.25,N,15,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
72000,RENT,3.0,MEDICAL,B,10.99,0,0.26,N,4,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
48000,MORTGAGE,4.0,HOMEIMPROVEMENT,A,7.9,0,0.15,N,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
54000,MORTGAGE,3.0,DEBTCONSOLIDATION,D,,1,0.42,Y,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
101004,MORTGAGE,2.0,DEBTCONSOLIDATION,B,10.25,0,0.14,N,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
69000,OWN,11.0,HOMEIMPROVEMENT,B,11.86,0,0.09,N,9,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
34500,OWN,7.0,VENTURE,A,7.29,0,0.58,N,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
32796,RENT,8.0,MEDICAL,B,11.49,0,0.09,N,7,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
60000,MORTGAGE,5.0,VENTURE,A,,0,0.08,N,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
28800,MORTGAGE,5.0,MEDICAL,A,,0,0.42,N,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
110244,MORTGAGE,3.0,HOMEIMPROVEMENT,D,12.17,0,0.16,N,10,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
50000,OWN,3.0,MEDICAL,C,13.35,0,0.1,Y,12,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
125000,MORTGAGE,12.0,PERSONAL,A,7.51,0,0.24,N,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
38000,RENT,0.0,VENTURE,B,11.89,1,0.32,N,3,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
70000,MORTGAGE,5.0,VENTURE,C,13.35,0,0.11,Y,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
39000,RENT,4.0,PERSONAL,D,16.49,1,0.36,N,3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
50000,MORTGAGE,4.0,EDUCATION,B,9.91,0,0.04,N,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
29040,RENT,11.0,DEBTCONSOLIDATION,C,13.23,1,0.06,Y,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
37000,RENT,0.0,EDUCATION,C,14.26,1,0.41,Y,16,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
42000,RENT,0.0,MEDICAL,A,,0,0.29,N,14,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
48000,MORTGAGE,10.0,HOMEIMPROVEMENT,A,5.42,0,0.08,N,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10000,OWN,2.0,HOMEIMPROVEMENT,A,8.63,1,0.45,N,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
54000,MORTGAGE,13.0,MEDICAL,A,7.9,0,0.19,N,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
68400,OWN,8.0,MEDICAL,A,6.54,0,0.09,N,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
54000,MORTGAGE,7.0,EDUCATION,B,10.59,0,0.1,N,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
91000,MORTGAGE,9.0,DEBTCONSOLIDATION,B,12.42,0,0.2,N,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
64312,MORTGAGE,4.0,VENTURE,D,14.91,0,0.08,Y,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
75000,RENT,6.0,HOMEIMPROVEMENT,B,10.99,0,0.16,N,10,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
72000,RENT,3.0,EDUCATION,A,7.88,0,0.15,N,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
30680,RENT,7.0,DEBTCONSOLIDATION,B,10.37,1,0.33,N,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
55000,MORTGAGE,0.0,EDUCATION,C,13.49,0,0.2,N,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
105018,MORTGAGE,8.0,HOMEIMPROVEMENT,D,15.62,0,0.27,Y,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
62000,OWN,4.0,EDUCATION,A,6.03,0,0.24,N,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
131000,RENT,0.0,VENTURE,A,5.99,0,0.23,N,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
33300,RENT,0.0,MEDICAL,B,,1,0.4,N,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
20400,RENT,2.0,DEBTCONSOLIDATION,A,8.49,1,0.39,N,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
120000,RENT,3.0,MEDICAL,A,7.88,0,0.08,N,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
98603,MORTGAGE,19.0,MEDICAL,C,14.22,1,0.21,N,14,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
33000,RENT,0.0,PERSONAL,C,14.65,0,0.27,N,8,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
11520,OWN,5.0,MEDICAL,B,11.12,1,0.17,N,3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
92000,MORTGAGE,8.0,EDUCATION,B,11.26,0,0.11,N,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
74678,MORTGAGE,9.0,DEBTCONSOLIDATION,B,10.62,0,0.05,N,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
100000,MORTGAGE,8.0,VENTURE,A,5.79,0,0.06,N,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
95000,MORTGAGE,6.0,DEBTCONSOLIDATION,B,10.99,0,0.13,N,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
40000,RENT,2.0,DEBTCONSOLIDATION,B,11.36,0,0.2,N,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
101004,MORTGAGE,11.0,MEDICAL,A,5.79,0,0.12,N,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
43860,RENT,6.0,VENTURE,B,9.63,0,0.13,N,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
45000,RENT,2.0,EDUCATION,A,7.51,0,0.16,N,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
40000,RENT,0.0,EDUCATION,B,10.59,0,0.09,N,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
240000,MORTGAGE,13.0,DEBTCONSOLIDATION,A,6.03,0,0.05,N,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38000,MORTGAGE,14.0,PERSONAL,A,6.62,0,0.16,N,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60000,MORTGAGE,5.0,VENTURE,A,7.49,0,0.09,N,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
50000,MORTGAGE,2.0,PERSONAL,A,7.51,0,0.12,N,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
85000,RENT,7.0,MEDICAL,E,17.39,1,0.2,N,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
36000,RENT,0.0,DEBTCONSOLIDATION,C,13.85,1,0.22,Y,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
28000,RENT,4.0,EDUCATION,B,10.59,0,0.11,N,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
41000,OWN,6.0,MEDICAL,B,11.99,0,0.12,N,5,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
75000,RENT,0.0,PERSONAL,C,13.57,1,0.2,Y,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
20400,OWN,5.0,MEDICAL,B,11.49,0,0.12,N,4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
47000,RENT,1.0,EDUCATION,A,7.14,0,0.11,N,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
42000,MORTGAGE,7.0,MEDICAL,C,13.23,0,0.1,N,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
35000,RENT,4.0,MEDICAL,A,7.12,0,0.05,N,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
53000,MORTGAGE,8.0,HOMEIMPROVEMENT,A,6.03,0,0.15,N,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
124000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,6.03,0,0.11,N,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85000,MORTGAGE,6.0,DEBTCONSOLIDATION,C,13.06,0,0.02,N,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
42500,MORTGAGE,2.0,EDUCATION,B,,0,0.3,N,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
28150,RENT,0.0,MEDICAL,A,6.39,0,0.06,N,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
40000,RENT,0.0,EDUCATION,B,12.42,0,0.13,N,4,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
76000,MORTGAGE,9.0,DEBTCONSOLIDATION,B,10.59,0,0.26,N,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
45000,MORTGAGE,2.0,EDUCATION,D,16.49,0,0.18,Y,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
124100,RENT,3.0,MEDICAL,C,12.99,1,0.07,N,6,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
38000,RENT,0.0,MEDICAL,A,6.17,0,0.21,N,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
78000,MORTGAGE,6.0,VENTURE,B,10.0,0,0.1,N,6,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
55000,MORTGAGE,3.0,EDUCATION,D,15.99,0,0.09,N,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
90000,MORTGAGE,9.0,MEDICAL,A,,0,0.07,N,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
74000,RENT,11.0,DEBTCONSOLIDATION,B,9.91,0,0.01,N,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
53000,RENT,0.0,MEDICAL,C,14.22,0,0.23,N,10,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
30000,OWN,5.0,PERSONAL,B,12.18,0,0.1,N,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
100000,MORTGAGE,0.0,VENTURE,C,13.85,0,0.15,N,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
154000,OWN,13.0,VENTURE,A,6.92,0,0.08,N,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
81120,RENT,0.0,PERSONAL,A,7.49,0,0.1,N,8,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
32000,RENT,6.0,EDUCATION,D,17.27,0,0.25,Y,10,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
39996,RENT,3.0,PERSONAL,A,5.79,0,0.28,N,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
30000,RENT,1.0,DEBTCONSOLIDATION,C,13.98,1,0.1,Y,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
30000,RENT,6.0,EDUCATION,C,13.49,0,0.28,N,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
35256,MORTGAGE,5.0,HOMEIMPROVEMENT,A,5.99,0,0.14,N,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
35000,RENT,1.0,VENTURE,A,7.9,0,0.03,N,12,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
35000,OWN,5.0,VENTURE,B,9.91,0,0.23,N,3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
53800,RENT,1.0,HOMEIMPROVEMENT,B,9.62,0,0.13,N,15,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
170000,RENT,9.0,PERSONAL,B,11.14,0,0.06,N,5,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
30000,RENT,1.0,EDUCATION,D,14.96,1,0.13,Y,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
26004,MORTGAGE,3.0,EDUCATION,B,9.91,0,0.38,N,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
41000,RENT,4.0,DEBTCONSOLIDATION,B,9.91,1,0.2,N,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
35000,RENT,0.0,EDUCATION,B,,0,0.09,N,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
56100,MORTGAGE,5.0,MEDICAL,C,14.22,1,0.27,Y,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
25000,RENT,9.0,DEBTCONSOLIDATION,B,9.91,0,0.15,N,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
103000,RENT,2.0,VENTURE,A,9.32,0,0.05,N,7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
52000,MORTGAGE,1.0,VENTURE,A,6.99,0,0.02,N,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24000,MORTGAGE,14.0,DEBTCONSOLIDATION,A,7.49,0,0.17,N,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,MORTGAGE,3.0,EDUCATION,B,9.88,0,0.3,N,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
72000,RENT,5.0,EDUCATION,A,6.91,0,0.09,N,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33396,RENT,3.0,PERSONAL,D,16.0,1,0.08,N,3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
68496,RENT,4.0,PERSONAL,D,15.31,0,0.18,Y,3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
40000,RENT,3.0,EDUCATION,A,7.29,0,0.13,N,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
50000,MORTGAGE,12.0,EDUCATION,C,13.49,0,0.36,Y,7,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
45000,RENT,3.0,PERSONAL,B,10.25,0,0.22,N,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
30000,RENT,4.0,DEBTCONSOLIDATION,D,14.42,1,0.33,N,9,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
46000,MORTGAGE,11.0,VENTURE,A,7.88,0,0.15,N,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
49000,MORTGAGE,2.0,VENTURE,D,13.17,0,0.14,Y,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
165996,MORTGAGE,8.0,VENTURE,A,,0,0.06,N,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
66000,OWN,25.0,MEDICAL,C,14.65,0,0.09,Y,17,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
130000,MORTGAGE,10.0,MEDICAL,B,10.99,0,0.03,N,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
99085,MORTGAGE,10.0,VENTURE,D,14.91,0,0.08,Y,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
